"Site";"Plot";"Line";"Date";"PointLoc";"PointNbr";"TopCanopy";"Lower1";"Lower2";"Lower3";"Lower4";"SoilSurface";"HeightTop";"HeightLower1";"HeightLower2";"HeightLower3";"HeightLower4";"HeightSurface";"ChkboxTop";"ChkboxLower1";"ChkboxLower2";"ChkboxLower3";"ChkboxLower4";"ChkboxSoil"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"25.5";"51";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"26";"52";"SPCR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"26.5";"53";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"27";"54";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"27.5";"55";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"28";"56";"ATCA2";"";"";"";"";"D";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"28.5";"57";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"29";"58";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"29.5";"59";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_6";"5";"1/5/2014";"30";"60";"None";"WL";"L";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"0.5";"1";"None";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"1";"2";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"1.5";"3";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"2";"4";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"2.5";"5";"None";"L";"";"";"";"AD";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"3";"6";"None";"";"";"";"";"AD";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"3.5";"7";"None";"";"";"";"";"AD";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"4";"8";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"4.5";"9";"None";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"5";"10";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"5.5";"11";"SPCR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"6";"12";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"6.5";"13";"None";"WL";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"7";"14";"BRTE";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"7.5";"15";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"8";"16";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"8.5";"17";"SPCR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"9";"18";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"9.5";"19";"ATCA2";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"10";"20";"ATCA2";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"10.5";"21";"ATCA2";"";"";"";"";"S";"";"";"";"";"";"";"True";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"11";"22";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"11.5";"23";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"12";"24";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"12.5";"25";"SPCR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"13";"26";"SPCR";"ERCI6";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"13.5";"27";"SPCR";"SALS0";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"14";"28";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"14.5";"29";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"15";"30";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"15.5";"31";"SALS0";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"16";"32";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"16.5";"33";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"17";"34";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"17.5";"35";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"18";"36";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"18.5";"37";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"19";"38";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"19.5";"39";"ATCA2";"";"";"";"";"EL";"";"";"";"";"";"";"True";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"20";"40";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"20.5";"41";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"21";"42";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"21.5";"43";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"22";"44";"SALS0";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"22.5";"45";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"23";"46";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"23.5";"47";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"24";"48";"OPPO";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"24.5";"49";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"25";"50";"SALS0/D";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"25.5";"51";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"26";"52";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"26.5";"53";"None";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"27";"54";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"27.5";"55";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"28";"56";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"28.5";"57";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"29";"58";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"29.5";"59";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"1";"1/5/2014";"30";"60";"LAOC3";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"0.5";"1";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"1";"2";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"1.5";"3";"ERCI6";"WL";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"2";"4";"SPCR";"SALS0";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"2.5";"5";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"3";"6";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"3.5";"7";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"4";"8";"SPCR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"4.5";"9";"SALS0";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"5";"10";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"5.5";"11";"SALS0";"SPCR";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"6";"12";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"6.5";"13";"SALS0";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"7";"14";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"7.5";"15";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"8";"16";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"8.5";"17";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"9";"18";"SALS0/D";"BRTE";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"9.5";"19";"None";"WL";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"10";"20";"BRTE";"WL";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"10.5";"21";"OPPO";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"11";"22";"OPPO";"SPCR";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"11.5";"23";"SPCR";"SALS0";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"12";"24";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"12.5";"25";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"13";"26";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"13.5";"27";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"14";"28";"SPCR";"SALS0";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"14.5";"29";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"15";"30";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"15.5";"31";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"16";"32";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"16.5";"33";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"17";"34";"SALS0";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"17.5";"35";"None";"";"";"";"";"AD";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"18";"36";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"18.5";"37";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"19";"38";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"19.5";"39";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"20";"40";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"20.5";"41";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"21";"42";"OPPO";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"21.5";"43";"BOGR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"22";"44";"BOGR";"ERCI6";"OPPO/DP";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"22.5";"45";"None";"WL";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"23";"46";"None";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"23.5";"47";"SPCR";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"24";"48";"OPPO";"WL";"L";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"24.5";"49";"OPPO";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"25";"50";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"25.5";"51";"SALS0";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"26";"52";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"26.5";"53";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"27";"54";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"27.5";"55";"BRTE";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"28";"56";"BRTE";"SALS0";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"28.5";"57";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"29";"58";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"29.5";"59";"SALS0";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"2";"1/5/2014";"30";"60";"SALS0";"WL";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"0.5";"1";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"1";"2";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"1.5";"3";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"2";"4";"ERCI6";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"2.5";"5";"SPCR";"WL";"L";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"3";"6";"None";"L";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"3.5";"7";"SALS0";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"4";"8";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"4.5";"9";"None";"";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"5";"10";"SPCR";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"5.5";"11";"BOGR";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"6";"12";"SPCR";"OPPO";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"6.5";"13";"None";"L";"";"";"";"S";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
"BEEF BASIN 2013";"M2_7";"3";"1/5/2014";"7";"14";"None";"";"";"";"";"EL";"";"";"";"";"";"";"False";"False";"False";"False";"False";"False"
